company_id,role,risk_bucket,z_label,a_mij,direct,via_prior_z1,via_prior_z2,via_prior_z3,C_logit,C_logit_ref,C_logit_delta,pmz,C_prob
ACE Aviation Holdings,Operator,risk_external,2,0.3217202126979828,0.08557544429883122,0.020237256025865694,-0.013027831835313508,-0.036937923803085096,0.05584694468629832,0.05222802396301348,0.0036189207232848394,0.6840764804490098,0.0007821061258267535
ACE Aviation Holdings,Operator,risk_external,3,0.3217202126979828,-0.11542431265501053,0.03550066694904461,0.018649518657256677,-0.0912147287887427,-0.15248885583745195,-0.14260747228889878,-0.009881383548553169,0.2091969126239286,-0.0016347125013693774
AG&E Holdings,Analyst,risk_uncertainty,1,0.2394524216651916,-0.008699212768771872,0.12341213674977988,-0.04380797720664706,0.08843461064840726,0.1593395574227682,0.1556111555302303,0.003728401892537897,0.4875444350177551,0.0009315220447672517
AG&E Holdings,Analyst,risk_uncertainty,2,0.2394524216651916,-0.026614895590499118,-0.04480832572876191,-0.10152165678560533,-0.025489842337409814,-0.19843472044227617,-0.19379152700551255,-0.004643193436763615,0.2190546369830021,-0.0007943097221952058
AG&E Holdings,Analyst,risk_uncertainty,3,0.2394524216651916,0.03531410835927121,-0.07860381102101695,0.14532963399225468,-0.06294476831100228,0.03909516301950666,0.038180371475281,0.0009147915442256627,0.2934009279992425,0.00018965167706634455
AG&E Holdings,Analyst,risk_legal,1,0.2400169819593429,-0.09031441712723869,0.12131163282674198,-0.04428966540977663,0.08655490787972601,0.07326245816945268,0.077886461808944,-0.0046240036394913225,0.4875444350177551,-0.0011552835368662953
AG&E Holdings,Analyst,risk_legal,2,0.2400169819593429,0.030103201449550136,-0.04404567736647924,-0.1026379325772293,-0.024948048498283092,-0.1415284569924415,-0.15046110976681304,0.008932652774371552,0.2190546369830021,0.0015281062571071435
AG&E Holdings,Analyst,risk_legal,3,0.2400169819593429,0.06021121567768739,-0.07726595546026174,0.14692759798700822,-0.06160685938144766,0.0682659988229862,0.07257464795786626,-0.004308649134880063,0.2934009279992425,-0.0008932554519971428
AG&E Holdings,Analyst,risk_constraint,1,0.2288511991500854,-0.040620265308859746,0.11668969468553654,-0.042245949154145035,0.0830364044978842,0.11685988472041596,0.1179155644337419,-0.0010556797133259438,0.4875444350177551,-0.00026375614902054013
AG&E Holdings,Analyst,risk_constraint,2,0.2288511991500854,0.009829564412244845,-0.04236754979180461,-0.09790177552316857,-0.023933896959544943,-0.1543736578622733,-0.15576822657391476,0.001394568711641453,0.2190546369830021,0.00023856845531254625
AG&E Holdings,Analyst,risk_constraint,3,0.2288511991500854,0.03079070089661493,-0.07432214489373096,0.14014772467731582,-0.05910250753834379,0.03751377314185599,0.03785266214017151,-0.00033888899831551605,0.2934009279992425,-7.025739063239172e-05
