company_id,doc_id,role,risk_bucket,z_label,sum_s,mean_s,N_sent
Hawaiian Holdings,"Hawaiian Holdings, Inc._2013-04-23_Q1 2013",CEO,risk_uncertainty,1,0.17785645,0.17785645,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2013-07-23_Q2 2013",Analyst,risk_constraint,1,79.3799707169,0.21454046139702704,370
Hawaiian Holdings,"Hawaiian Holdings, Inc._2013-07-23_Q2 2013",Analyst,risk_external,1,117.808777049,0.3184021001324324,370
Hawaiian Holdings,"Hawaiian Holdings, Inc._2013-07-23_Q2 2013",Analyst,risk_legal,1,89.4596901205,0.2417829462716216,370
Hawaiian Holdings,"Hawaiian Holdings, Inc._2013-07-23_Q2 2013",Analyst,risk_uncertainty,1,83.352211035,0.22527624604054053,370
Hawaiian Holdings,"Hawaiian Holdings, Inc._2013-07-23_Q2 2013",CEO,risk_constraint,1,0.0859375,0.0859375,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2013-07-23_Q2 2013",CEO,risk_external,1,0.75439453,0.75439453,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2013-07-23_Q2 2013",CEO,risk_legal,1,0.07324219,0.07324219,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2013-07-23_Q2 2013",CEO,risk_uncertainty,1,0.086364746,0.086364746,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2013-10-22_Q3 2013",Analyst,risk_constraint,1,76.0511741796,0.21605447210113635,352
Hawaiian Holdings,"Hawaiian Holdings, Inc._2013-10-22_Q3 2013",Analyst,risk_external,1,110.52484103,0.3139910256534091,352
Hawaiian Holdings,"Hawaiian Holdings, Inc._2013-10-22_Q3 2013",Analyst,risk_legal,1,85.2113532057,0.2420777079707386,352
Hawaiian Holdings,"Hawaiian Holdings, Inc._2013-10-22_Q3 2013",Analyst,risk_uncertainty,1,80.2128715661,0.22787747604005684,352
Hawaiian Holdings,"Hawaiian Holdings, Inc._2013-10-22_Q3 2013",CEO,risk_constraint,1,0.17272949,0.17272949,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2013-10-22_Q3 2013",CEO,risk_external,1,0.5107422,0.5107422,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2013-10-22_Q3 2013",CEO,risk_legal,1,0.16137695,0.16137695,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2013-10-22_Q3 2013",CEO,risk_uncertainty,1,0.1550293,0.1550293,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2014-01-28_Q4 2013",Analyst,risk_constraint,1,93.6793936906,0.21938968077423887,427
Hawaiian Holdings,"Hawaiian Holdings, Inc._2014-01-28_Q4 2013",Analyst,risk_external,1,133.839935153,0.3134424710843091,427
Hawaiian Holdings,"Hawaiian Holdings, Inc._2014-01-28_Q4 2013",Analyst,risk_legal,1,103.1466521913,0.24156124634964873,427
Hawaiian Holdings,"Hawaiian Holdings, Inc._2014-01-28_Q4 2013",Analyst,risk_uncertainty,1,96.3362693094,0.22561187191896953,427
Hawaiian Holdings,"Hawaiian Holdings, Inc._2014-01-28_Q4 2013",CEO,risk_constraint,1,0.26831055,0.26831055,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2014-01-28_Q4 2013",CEO,risk_external,1,0.24255371,0.24255371,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2014-01-28_Q4 2013",CEO,risk_legal,1,0.2614746,0.2614746,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2014-01-28_Q4 2013",CEO,risk_uncertainty,1,0.22766113,0.22766113,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2014-04-22_Q1 2014",Analyst,risk_constraint,1,0.9411621,0.3137207,3
Hawaiian Holdings,"Hawaiian Holdings, Inc._2014-04-22_Q1 2014",Analyst,risk_external,1,0.31781006,0.10593668666666667,3
Hawaiian Holdings,"Hawaiian Holdings, Inc._2014-04-22_Q1 2014",Analyst,risk_legal,1,0.95800782,0.31933594,3
Hawaiian Holdings,"Hawaiian Holdings, Inc._2014-04-22_Q1 2014",Analyst,risk_uncertainty,1,0.78295899,0.26098633,3
Hawaiian Holdings,"Hawaiian Holdings, Inc._2014-04-22_Q1 2014",CTO,risk_constraint,1,81.7168005242,0.21061031062938143,388
Hawaiian Holdings,"Hawaiian Holdings, Inc._2014-04-22_Q1 2014",CTO,risk_external,1,129.421844199,0.333561454121134,388
Hawaiian Holdings,"Hawaiian Holdings, Inc._2014-04-22_Q1 2014",CTO,risk_legal,1,91.9184837279,0.23690330857706185,388
Hawaiian Holdings,"Hawaiian Holdings, Inc._2014-04-22_Q1 2014",CTO,risk_uncertainty,1,84.9430235495,0.2189253184265464,388
Hawaiian Holdings,"Hawaiian Holdings, Inc._2014-07-22_Q2 2014",Analyst,risk_constraint,1,85.64213937,0.21959522915384613,390
Hawaiian Holdings,"Hawaiian Holdings, Inc._2014-07-22_Q2 2014",Analyst,risk_external,1,120.752197154,0.30962101834358974,390
Hawaiian Holdings,"Hawaiian Holdings, Inc._2014-07-22_Q2 2014",Analyst,risk_legal,1,95.5135002408,0.24490641087384615,390
Hawaiian Holdings,"Hawaiian Holdings, Inc._2014-07-22_Q2 2014",Analyst,risk_uncertainty,1,88.0900917118,0.2258720300302564,390
Hawaiian Holdings,"Hawaiian Holdings, Inc._2014-07-22_Q2 2014",CEO,risk_constraint,1,0.22045898,0.22045898,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2014-07-22_Q2 2014",CEO,risk_external,1,0.37646484,0.37646484,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2014-07-22_Q2 2014",CEO,risk_legal,1,0.20874023,0.20874023,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2014-07-22_Q2 2014",CEO,risk_uncertainty,1,0.19421387,0.19421387,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2014-10-21_Q3 2014",Analyst,risk_constraint,1,64.3368186417,0.2116342718476974,304
Hawaiian Holdings,"Hawaiian Holdings, Inc._2014-10-21_Q3 2014",Analyst,risk_external,1,101.57513436,0.33412873144736843,304
Hawaiian Holdings,"Hawaiian Holdings, Inc._2014-10-21_Q3 2014",Analyst,risk_legal,1,72.2888756184,0.23779235400789472,304
Hawaiian Holdings,"Hawaiian Holdings, Inc._2014-10-21_Q3 2014",Analyst,risk_uncertainty,1,65.7975196776,0.21643920946578946,304
Hawaiian Holdings,"Hawaiian Holdings, Inc._2014-10-21_Q3 2014",CEO,risk_constraint,1,0.30859375,0.30859375,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2014-10-21_Q3 2014",CEO,risk_external,1,0.11871338,0.11871338,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2014-10-21_Q3 2014",CEO,risk_legal,1,0.2890625,0.2890625,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2014-10-21_Q3 2014",CEO,risk_uncertainty,1,0.28344727,0.28344727,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2015-01-29_Q4 2014",Analyst,risk_constraint,1,73.1530227453,0.21707128411068252,337
Hawaiian Holdings,"Hawaiian Holdings, Inc._2015-01-29_Q4 2014",Analyst,risk_external,1,104.578826913,0.31032292852522253,337
Hawaiian Holdings,"Hawaiian Holdings, Inc._2015-01-29_Q4 2014",Analyst,risk_legal,1,83.0579262109,0.24646268905311575,337
Hawaiian Holdings,"Hawaiian Holdings, Inc._2015-01-29_Q4 2014",Analyst,risk_uncertainty,1,76.2119101168,0.22614810123679524,337
Hawaiian Holdings,"Hawaiian Holdings, Inc._2015-01-29_Q4 2014",CEO,risk_constraint,1,0.18786621,0.18786621,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2015-01-29_Q4 2014",CEO,risk_external,1,0.45507812,0.45507812,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2015-01-29_Q4 2014",CEO,risk_legal,1,0.17346191,0.17346191,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2015-01-29_Q4 2014",CEO,risk_uncertainty,1,0.18334961,0.18334961,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2015-04-23_Q1 2015",Analyst,risk_constraint,1,72.214458366,0.22357417450773995,323
Hawaiian Holdings,"Hawaiian Holdings, Inc._2015-04-23_Q1 2015",Analyst,risk_external,1,93.748229984,0.29024219809287927,323
Hawaiian Holdings,"Hawaiian Holdings, Inc._2015-04-23_Q1 2015",Analyst,risk_legal,1,81.9254074491,0.25363903235015484,323
Hawaiian Holdings,"Hawaiian Holdings, Inc._2015-04-23_Q1 2015",Analyst,risk_uncertainty,1,75.1130103888,0.23254801977956657,323
Hawaiian Holdings,"Hawaiian Holdings, Inc._2015-04-23_Q1 2015",CEO,risk_constraint,1,0.3034668,0.3034668,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2015-04-23_Q1 2015",CEO,risk_external,1,0.08911133,0.08911133,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2015-04-23_Q1 2015",CEO,risk_legal,1,0.3076172,0.3076172,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2015-04-23_Q1 2015",CEO,risk_uncertainty,1,0.29956055,0.29956055,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2017-07-25_Q2 2017",Analyst,risk_constraint,1,92.2957991474,0.21414338549280743,431
Hawaiian Holdings,"Hawaiian Holdings, Inc._2017-07-25_Q2 2017",Analyst,risk_external,1,140.408020017,0.32577266825290024,431
Hawaiian Holdings,"Hawaiian Holdings, Inc._2017-07-25_Q2 2017",Analyst,risk_legal,1,101.5441740495,0.23560133190139212,431
Hawaiian Holdings,"Hawaiian Holdings, Inc._2017-07-25_Q2 2017",Analyst,risk_uncertainty,1,96.7497520115,0.22447738285730856,431
Hawaiian Holdings,"Hawaiian Holdings, Inc._2017-07-25_Q2 2017",CEO,risk_constraint,1,0.30859375,0.30859375,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2017-07-25_Q2 2017",CEO,risk_external,1,0.09082031,0.09082031,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2017-07-25_Q2 2017",CEO,risk_legal,1,0.32641602,0.32641602,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2017-07-25_Q2 2017",CEO,risk_uncertainty,1,0.27392578,0.27392578,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2018-04-24_Q1 2018",Analyst,risk_constraint,1,107.6553571666,0.2206052400954918,488
Hawaiian Holdings,"Hawaiian Holdings, Inc._2018-04-24_Q1 2018",Analyst,risk_external,1,151.648742717,0.3107556203217213,488
Hawaiian Holdings,"Hawaiian Holdings, Inc._2018-04-24_Q1 2018",Analyst,risk_legal,1,117.9540253776,0.24170906839672132,488
Hawaiian Holdings,"Hawaiian Holdings, Inc._2018-04-24_Q1 2018",Analyst,risk_uncertainty,1,110.7384147768,0.2269229811,488
Hawaiian Holdings,"Hawaiian Holdings, Inc._2018-04-24_Q1 2018",CEO,risk_constraint,1,0.2355957,0.2355957,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2018-04-24_Q1 2018",CEO,risk_external,1,0.33325195,0.33325195,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2018-04-24_Q1 2018",CEO,risk_legal,1,0.20690918,0.20690918,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2018-04-24_Q1 2018",CEO,risk_uncertainty,1,0.2241211,0.2241211,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2018-07-24_Q2 2018",Analyst,risk_constraint,1,27.4270058417,0.17581414001089746,156
Hawaiian Holdings,"Hawaiian Holdings, Inc._2018-07-24_Q2 2018",Analyst,risk_external,1,70.645446861,0.4528554285961538,156
Hawaiian Holdings,"Hawaiian Holdings, Inc._2018-07-24_Q2 2018",Analyst,risk_legal,1,30.1819038754,0.19347374279102564,156
Hawaiian Holdings,"Hawaiian Holdings, Inc._2018-07-24_Q2 2018",Analyst,risk_uncertainty,1,27.7445335501,0.17784957403910256,156
Hawaiian Holdings,"Hawaiian Holdings, Inc._2018-07-24_Q2 2018",CEO,risk_constraint,1,17.740913373,0.21374594425301208,83
Hawaiian Holdings,"Hawaiian Holdings, Inc._2018-07-24_Q2 2018",CEO,risk_external,1,25.683502202,0.30943978556626506,83
Hawaiian Holdings,"Hawaiian Holdings, Inc._2018-07-24_Q2 2018",CEO,risk_legal,1,20.462875355,0.24654066692771087,83
Hawaiian Holdings,"Hawaiian Holdings, Inc._2018-07-24_Q2 2018",CEO,risk_uncertainty,1,19.114593469,0.23029630685542168,83
Hawaiian Holdings,"Hawaiian Holdings, Inc._2018-07-24_Q2 2018",CFO,risk_constraint,1,18.688323995,0.22790639018292685,82
Hawaiian Holdings,"Hawaiian Holdings, Inc._2018-07-24_Q2 2018",CFO,risk_external,1,23.938598703,0.29193413052439027,82
Hawaiian Holdings,"Hawaiian Holdings, Inc._2018-07-24_Q2 2018",CFO,risk_legal,1,20.297699023,0.24753291491463414,82
Hawaiian Holdings,"Hawaiian Holdings, Inc._2018-07-24_Q2 2018",CFO,risk_uncertainty,1,19.076477017,0.2326399636219512,82
Hawaiian Holdings,"Hawaiian Holdings, Inc._2018-07-24_Q2 2018",CTO,risk_constraint,1,4.980987525,0.23718988214285713,21
Hawaiian Holdings,"Hawaiian Holdings, Inc._2018-07-24_Q2 2018",CTO,risk_external,1,5.411132867,0.2576729936666667,21
Hawaiian Holdings,"Hawaiian Holdings, Inc._2018-07-24_Q2 2018",CTO,risk_legal,1,5.509414655,0.2623530788095238,21
Hawaiian Holdings,"Hawaiian Holdings, Inc._2018-07-24_Q2 2018",CTO,risk_uncertainty,1,5.098892193,0.24280439014285715,21
Hawaiian Holdings,"Hawaiian Holdings, Inc._2018-07-24_Q2 2018",IR,risk_constraint,1,16.419967615,0.2526148863846154,65
Hawaiian Holdings,"Hawaiian Holdings, Inc._2018-07-24_Q2 2018",IR,risk_external,1,14.174560546,0.21807016224615386,65
Hawaiian Holdings,"Hawaiian Holdings, Inc._2018-07-24_Q2 2018",IR,risk_legal,1,18.117629965,0.2787327686923077,65
Hawaiian Holdings,"Hawaiian Holdings, Inc._2018-07-24_Q2 2018",IR,risk_uncertainty,1,16.289855936,0.2506131682461538,65
Hawaiian Holdings,"Hawaiian Holdings, Inc._2018-07-24_Q2 2018",President,risk_constraint,1,5.0628357,0.24108741428571429,21
Hawaiian Holdings,"Hawaiian Holdings, Inc._2018-07-24_Q2 2018",President,risk_external,1,5.367309582,0.2555861705714286,21
Hawaiian Holdings,"Hawaiian Holdings, Inc._2018-07-24_Q2 2018",President,risk_legal,1,5.505920404,0.2621866859047619,21
Hawaiian Holdings,"Hawaiian Holdings, Inc._2018-07-24_Q2 2018",President,risk_uncertainty,1,5.063888564,0.24113755066666667,21
Hawaiian Holdings,"Hawaiian Holdings, Inc._2018-10-23_Q3 2018",Analyst,risk_constraint,1,74.8141517089,0.19533721072819843,383
Hawaiian Holdings,"Hawaiian Holdings, Inc._2018-10-23_Q3 2018",Analyst,risk_external,1,149.170593197,0.3894793556057441,383
Hawaiian Holdings,"Hawaiian Holdings, Inc._2018-10-23_Q3 2018",Analyst,risk_legal,1,83.4067191773,0.21777211273446476,383
Hawaiian Holdings,"Hawaiian Holdings, Inc._2018-10-23_Q3 2018",Analyst,risk_uncertainty,1,75.606132517,0.19740504573629244,383
Hawaiian Holdings,"Hawaiian Holdings, Inc._2018-10-23_Q3 2018",CEO,risk_constraint,1,0.2854004,0.2854004,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2018-10-23_Q3 2018",CEO,risk_external,1,0.12988281,0.12988281,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2018-10-23_Q3 2018",CEO,risk_legal,1,0.2890625,0.2890625,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2018-10-23_Q3 2018",CEO,risk_uncertainty,1,0.2956543,0.2956543,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2019-01-29_Q4 2018",Analyst,risk_constraint,1,95.5037956084,0.2045049156496788,467
Hawaiian Holdings,"Hawaiian Holdings, Inc._2019-01-29_Q4 2018",Analyst,risk_external,1,165.745147706,0.35491466318201287,467
Hawaiian Holdings,"Hawaiian Holdings, Inc._2019-01-29_Q4 2018",Analyst,risk_legal,1,105.5425264121,0.22600112722077087,467
Hawaiian Holdings,"Hawaiian Holdings, Inc._2019-01-29_Q4 2018",Analyst,risk_uncertainty,1,100.2076300869,0.21457736635310493,467
Hawaiian Holdings,"Hawaiian Holdings, Inc._2019-01-29_Q4 2018",CEO,risk_constraint,1,0.28564453,0.28564453,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2019-01-29_Q4 2018",CEO,risk_external,1,0.097229004,0.097229004,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2019-01-29_Q4 2018",CEO,risk_legal,1,0.32910156,0.32910156,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2019-01-29_Q4 2018",CEO,risk_uncertainty,1,0.28808594,0.28808594,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2019-07-30_Q2 2019",Analyst,risk_constraint,1,93.4864121247,0.22100806648865248,423
Hawaiian Holdings,"Hawaiian Holdings, Inc._2019-07-30_Q2 2019",Analyst,risk_external,1,129.84686272,0.30696657853427894,423
Hawaiian Holdings,"Hawaiian Holdings, Inc._2019-07-30_Q2 2019",Analyst,risk_legal,1,102.775684381,0.24296852099527189,423
Hawaiian Holdings,"Hawaiian Holdings, Inc._2019-07-30_Q2 2019",Analyst,risk_uncertainty,1,96.894687654,0.2290654554468085,423
Hawaiian Holdings,"Hawaiian Holdings, Inc._2019-07-30_Q2 2019",CEO,risk_constraint,1,0.2130127,0.2130127,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2019-07-30_Q2 2019",CEO,risk_external,1,0.36889648,0.36889648,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2019-07-30_Q2 2019",CEO,risk_legal,1,0.20202637,0.20202637,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2019-07-30_Q2 2019",CEO,risk_uncertainty,1,0.21606445,0.21606445,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2020-01-30_Q4 2019",Analyst,risk_constraint,1,76.8580587892,0.20119910677801048,382
Hawaiian Holdings,"Hawaiian Holdings, Inc._2020-01-30_Q4 2019",Analyst,risk_external,1,141.966735618,0.37164066915706806,382
Hawaiian Holdings,"Hawaiian Holdings, Inc._2020-01-30_Q4 2019",Analyst,risk_legal,1,84.8250847249,0.22205519561492146,382
Hawaiian Holdings,"Hawaiian Holdings, Inc._2020-01-30_Q4 2019",Analyst,risk_uncertainty,1,78.3496170211,0.20510370947931938,382
Hawaiian Holdings,"Hawaiian Holdings, Inc._2020-01-30_Q4 2019",CEO,risk_constraint,1,0.2849121,0.2849121,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2020-01-30_Q4 2019",CEO,risk_external,1,0.18347168,0.18347168,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2020-01-30_Q4 2019",CEO,risk_legal,1,0.27197266,0.27197266,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2020-01-30_Q4 2019",CEO,risk_uncertainty,1,0.25976562,0.25976562,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2020-07-28_Q2 2020",Analyst,risk_constraint,1,56.3236923185,0.17546321594548286,321
Hawaiian Holdings,"Hawaiian Holdings, Inc._2020-07-28_Q2 2020",Analyst,risk_external,1,145.639618188,0.45370597566355136,321
Hawaiian Holdings,"Hawaiian Holdings, Inc._2020-07-28_Q2 2020",Analyst,risk_legal,1,62.3352279089,0.1941907411492212,321
Hawaiian Holdings,"Hawaiian Holdings, Inc._2020-07-28_Q2 2020",Analyst,risk_uncertainty,1,56.7005271946,0.17663715636947042,321
Hawaiian Holdings,"Hawaiian Holdings, Inc._2020-07-28_Q2 2020",CEO,risk_constraint,1,0.27270508,0.27270508,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2020-07-28_Q2 2020",CEO,risk_external,1,0.18444824,0.18444824,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2020-07-28_Q2 2020",CEO,risk_legal,1,0.27124023,0.27124023,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2020-07-28_Q2 2020",CEO,risk_uncertainty,1,0.27148438,0.27148438,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2021-01-26_Q4 2020",Analyst,risk_constraint,1,77.0612829545,0.1955870125748731,394
Hawaiian Holdings,"Hawaiian Holdings, Inc._2021-01-26_Q4 2020",Analyst,risk_external,1,152.275604208,0.3864863050964467,394
Hawaiian Holdings,"Hawaiian Holdings, Inc._2021-01-26_Q4 2020",Analyst,risk_legal,1,85.9167138048,0.2180627253928934,394
Hawaiian Holdings,"Hawaiian Holdings, Inc._2021-01-26_Q4 2020",Analyst,risk_uncertainty,1,78.7496451742,0.19987219587360405,394
Hawaiian Holdings,"Hawaiian Holdings, Inc._2021-01-26_Q4 2020",CEO,risk_constraint,1,0.2939453,0.2939453,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2021-01-26_Q4 2020",CEO,risk_external,1,0.121154785,0.121154785,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2021-01-26_Q4 2020",CEO,risk_legal,1,0.32641602,0.32641602,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2021-01-26_Q4 2020",CEO,risk_uncertainty,1,0.25854492,0.25854492,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2021-04-27_Q1 2021",Analyst,risk_constraint,1,74.8883665489,0.1840009006115479,407
Hawaiian Holdings,"Hawaiian Holdings, Inc._2021-04-27_Q1 2021",Analyst,risk_external,1,169.614379502,0.41674294717936117,407
Hawaiian Holdings,"Hawaiian Holdings, Inc._2021-04-27_Q1 2021",Analyst,risk_legal,1,84.6613921926,0.20801324863046683,407
Hawaiian Holdings,"Hawaiian Holdings, Inc._2021-04-27_Q1 2021",Analyst,risk_uncertainty,1,77.8353270947,0.19124158991326784,407
Hawaiian Holdings,"Hawaiian Holdings, Inc._2021-04-27_Q1 2021",CEO,risk_constraint,1,0.09320068,0.09320068,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2021-04-27_Q1 2021",CEO,risk_external,1,0.73095703,0.73095703,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2021-04-27_Q1 2021",CEO,risk_legal,1,0.09234619,0.09234619,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2021-04-27_Q1 2021",CEO,risk_uncertainty,1,0.08331299,0.08331299,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2021-07-27_Q2 2021",Analyst,risk_constraint,1,81.3233985755,0.2003039373780788,406
Hawaiian Holdings,"Hawaiian Holdings, Inc._2021-07-27_Q2 2021",Analyst,risk_external,1,149.216125529,0.3675274027807882,406
Hawaiian Holdings,"Hawaiian Holdings, Inc._2021-07-27_Q2 2021",Analyst,risk_legal,1,91.3751487979,0.22506194285197043,406
Hawaiian Holdings,"Hawaiian Holdings, Inc._2021-07-27_Q2 2021",Analyst,risk_uncertainty,1,84.0872994021,0.2071115748820197,406
Hawaiian Holdings,"Hawaiian Holdings, Inc._2021-07-27_Q2 2021",CEO,risk_constraint,1,0.103759766,0.103759766,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2021-07-27_Q2 2021",CEO,risk_external,1,0.6748047,0.6748047,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2021-07-27_Q2 2021",CEO,risk_legal,1,0.10479736,0.10479736,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2021-07-27_Q2 2021",CEO,risk_uncertainty,1,0.11651611,0.11651611,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2021-10-26_Q3 2021",Analyst,risk_constraint,1,74.8244324525,0.18942894291772153,395
Hawaiian Holdings,"Hawaiian Holdings, Inc._2021-10-26_Q3 2021",Analyst,risk_external,1,160.314880237,0.40586045629620254,395
Hawaiian Holdings,"Hawaiian Holdings, Inc._2021-10-26_Q3 2021",Analyst,risk_legal,1,84.6286505652,0.21424974826632912,395
Hawaiian Holdings,"Hawaiian Holdings, Inc._2021-10-26_Q3 2021",Analyst,risk_uncertainty,1,75.2293395967,0.19045402429544303,395
Hawaiian Holdings,"Hawaiian Holdings, Inc._2021-10-26_Q3 2021",CEO,risk_constraint,1,0.09710693,0.09710693,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2021-10-26_Q3 2021",CEO,risk_external,1,0.7084961,0.7084961,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2021-10-26_Q3 2021",CEO,risk_legal,1,0.097351074,0.097351074,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2021-10-26_Q3 2021",CEO,risk_uncertainty,1,0.09716797,0.09716797,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2022-07-26_Q2 2022",Analyst,risk_constraint,1,61.8492622054,0.19823481476089744,312
Hawaiian Holdings,"Hawaiian Holdings, Inc._2022-07-26_Q2 2022",Analyst,risk_external,1,112.984527496,0.3621298958205128,312
Hawaiian Holdings,"Hawaiian Holdings, Inc._2022-07-26_Q2 2022",Analyst,risk_legal,1,70.8310090026,0.22702246475192306,312
Hawaiian Holdings,"Hawaiian Holdings, Inc._2022-07-26_Q2 2022",Analyst,risk_uncertainty,1,66.3335953433,0.2126076773823718,312
Hawaiian Holdings,"Hawaiian Holdings, Inc._2022-07-26_Q2 2022",CEO,risk_constraint,1,0.28149414,0.28149414,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2022-07-26_Q2 2022",CEO,risk_external,1,0.114990234,0.114990234,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2022-07-26_Q2 2022",CEO,risk_legal,1,0.2849121,0.2849121,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2022-07-26_Q2 2022",CEO,risk_uncertainty,1,0.31860352,0.31860352,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2022-10-25_Q3 2022",Analyst,risk_constraint,1,68.6074065502,0.20238173023657816,339
Hawaiian Holdings,"Hawaiian Holdings, Inc._2022-10-25_Q3 2022",Analyst,risk_external,1,120.514343333,0.35549953785545724,339
Hawaiian Holdings,"Hawaiian Holdings, Inc._2022-10-25_Q3 2022",Analyst,risk_legal,1,78.2720908901,0.23089112356961652,339
Hawaiian Holdings,"Hawaiian Holdings, Inc._2022-10-25_Q3 2022",Analyst,risk_uncertainty,1,71.6052245545,0.21122485119321532,339
Hawaiian Holdings,"Hawaiian Holdings, Inc._2022-10-25_Q3 2022",CEO,risk_constraint,1,0.2578125,0.2578125,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2022-10-25_Q3 2022",CEO,risk_external,1,0.19909668,0.19909668,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2022-10-25_Q3 2022",CEO,risk_legal,1,0.29003906,0.29003906,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2022-10-25_Q3 2022",CEO,risk_uncertainty,1,0.25317383,0.25317383,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2023-01-31_Q4 2022",Analyst,risk_constraint,1,74.5018729768,0.1895721958697201,393
Hawaiian Holdings,"Hawaiian Holdings, Inc._2023-01-31_Q4 2022",Analyst,risk_external,1,159.472534278,0.4057825299694657,393
Hawaiian Holdings,"Hawaiian Holdings, Inc._2023-01-31_Q4 2022",Analyst,risk_legal,1,82.5745393157,0.21011333159211196,393
Hawaiian Holdings,"Hawaiian Holdings, Inc._2023-01-31_Q4 2022",Analyst,risk_uncertainty,1,76.4537047592,0.19453868895470736,393
Hawaiian Holdings,"Hawaiian Holdings, Inc._2023-01-31_Q4 2022",CEO,risk_constraint,1,0.09411621,0.09411621,1
Hawaiian Holdings,"Hawaiian Holdings, Inc._2023-01-31_Q4 2022",CEO,risk_external,1,0.7167969,0.7167969,1
