company_id,role,risk_bucket,a_mij
Orbital Infrastructure Group,IR,risk_external,0.2511094510555267
Orbital Infrastructure Group,Operator,risk_uncertainty,0.2824879586696625
Orbital Infrastructure Group,Operator,risk_legal,0.3276567161083221
Orbital Infrastructure Group,Operator,risk_constraint,0.2754074335098266
Orbital Infrastructure Group,Operator,risk_external,0.1144479066133499
Orbital Infrastructure Group,President,risk_uncertainty,0.2574745416641235
Orbital Infrastructure Group,President,risk_legal,0.2550846040248871
Orbital Infrastructure Group,President,risk_constraint,0.2481477856636047
Orbital Infrastructure Group,President,risk_external,0.2392930835485458
Overseas Shipholding Group,Analyst,risk_uncertainty,0.1965949833393097
Overseas Shipholding Group,Analyst,risk_legal,0.2330394387245178
Overseas Shipholding Group,Analyst,risk_constraint,0.1952543407678604
Overseas Shipholding Group,Analyst,risk_external,0.3751112520694732
Overseas Shipholding Group,CEO,risk_uncertainty,0.2335292249917984
Overseas Shipholding Group,CEO,risk_legal,0.2658304870128631
Overseas Shipholding Group,CEO,risk_constraint,0.2251030355691909
Overseas Shipholding Group,CEO,risk_external,0.2755371928215027
Overseas Shipholding Group,CFO,risk_uncertainty,0.2019714713096618
Overseas Shipholding Group,CFO,risk_legal,0.2317223995923996
Overseas Shipholding Group,CFO,risk_constraint,0.1949866265058517
Overseas Shipholding Group,CFO,risk_external,0.3713195025920868
Overseas Shipholding Group,CTO,risk_uncertainty,0.2095216512680053
Overseas Shipholding Group,CTO,risk_legal,0.2495286017656326
Overseas Shipholding Group,CTO,risk_constraint,0.2087329477071762
Overseas Shipholding Group,CTO,risk_external,0.3322167694568634
Overseas Shipholding Group,Head,risk_uncertainty,0.2008739858865738
Overseas Shipholding Group,Head,risk_legal,0.2343144416809082
Overseas Shipholding Group,Head,risk_constraint,0.2001004666090011
Overseas Shipholding Group,Head,risk_external,0.3647111058235168
Overseas Shipholding Group,IR,risk_uncertainty,0.200836107134819
Overseas Shipholding Group,IR,risk_legal,0.2364262789487838
Overseas Shipholding Group,IR,risk_constraint,0.2061996608972549
Overseas Shipholding Group,IR,risk_external,0.3565379381179809
Overseas Shipholding Group,Operator,risk_uncertainty,0.229202315211296
Overseas Shipholding Group,Operator,risk_legal,0.2856466174125671
Overseas Shipholding Group,Operator,risk_constraint,0.2289832234382629
Overseas Shipholding Group,Operator,risk_external,0.2561677694320678
Overseas Shipholding Group,President,risk_uncertainty,0.2251886874437332
Overseas Shipholding Group,President,risk_legal,0.270469605922699
Overseas Shipholding Group,President,risk_constraint,0.258220374584198
Overseas Shipholding Group,President,risk_external,0.246121346950531
Overseas Shipholding Group,SVP,risk_uncertainty,0.2016244679689407
Overseas Shipholding Group,SVP,risk_legal,0.2449335008859634
Overseas Shipholding Group,SVP,risk_constraint,0.2011150568723678
Overseas Shipholding Group,SVP,risk_external,0.3523269593715668
P&F Industries,Analyst,risk_uncertainty,0.2492735087871551
P&F Industries,Analyst,risk_legal,0.253769040107727
P&F Industries,Analyst,risk_constraint,0.2399113625288009
P&F Industries,Analyst,risk_external,0.2570460438728332
P&F Industries,CEO,risk_uncertainty,0.2847390472888946
P&F Industries,CEO,risk_legal,0.2957191169261932
P&F Industries,CEO,risk_constraint,0.2907598316669464
P&F Industries,CEO,risk_external,0.1287820190191269
P&F Industries,CFO,risk_uncertainty,0.2796142697334289
P&F Industries,CFO,risk_legal,0.3040787875652313
P&F Industries,CFO,risk_constraint,0.2863483726978302
P&F Industries,CFO,risk_external,0.1299585998058319
P&F Industries,IR,risk_uncertainty,0.2246052175760269
P&F Industries,IR,risk_legal,0.2267106026411056
P&F Industries,IR,risk_constraint,0.2095016688108444
P&F Industries,IR,risk_external,0.3391825258731842
P&F Industries,Operator,risk_uncertainty,0.258554458618164
P&F Industries,Operator,risk_legal,0.2685001492500305
P&F Industries,Operator,risk_constraint,0.2461739629507064
P&F Industries,Operator,risk_external,0.2267714738845825
P&F Industries,President,risk_uncertainty,0.2491439878940582
P&F Industries,President,risk_legal,0.2484181970357895
P&F Industries,President,risk_constraint,0.2348790317773819
P&F Industries,President,risk_external,0.2675587832927704
PCTEL,Analyst,risk_uncertainty,0.2592872381210327
PCTEL,Analyst,risk_legal,0.2304583638906479
PCTEL,Analyst,risk_constraint,0.2317633181810379
PCTEL,Analyst,risk_external,0.2784910500049591
PCTEL,CEO,risk_uncertainty,0.2735492587089538
PCTEL,CEO,risk_legal,0.2428349107503891
PCTEL,CEO,risk_constraint,0.2404369711875915
PCTEL,CEO,risk_external,0.2431788891553878
PCTEL,CFO,risk_uncertainty,0.2862577140331268
PCTEL,CFO,risk_legal,0.2575488686561584
PCTEL,CFO,risk_constraint,0.257638543844223
PCTEL,CFO,risk_external,0.1985548138618469
PCTEL,IR,risk_uncertainty,0.2673961520195007
PCTEL,IR,risk_legal,0.2509019672870636
PCTEL,IR,risk_constraint,0.2551538944244385
PCTEL,IR,risk_external,0.2265479862689972
PCTEL,Operator,risk_uncertainty,0.2642467617988586
PCTEL,Operator,risk_legal,0.2486181855201721
PCTEL,Operator,risk_constraint,0.2382610589265823
PCTEL,Operator,risk_external,0.2488739937543869
PCTEL,President,risk_uncertainty,0.2687000930309295
PCTEL,President,risk_legal,0.2447264492511749
PCTEL,President,risk_constraint,0.2411389946937561
PCTEL,President,risk_external,0.2454344481229782
PDC Energy,Analyst,risk_uncertainty,0.2332641631364822
PDC Energy,Analyst,risk_legal,0.243538498878479
PDC Energy,Analyst,risk_constraint,0.2380459904670715
PDC Energy,Analyst,risk_external,0.285151332616806
PDC Energy,CEO,risk_uncertainty,0.290771484375
PDC Energy,CEO,risk_legal,0.271728515625
PDC Energy,CEO,risk_constraint,0.2774658203125
PDC Energy,CEO,risk_external,0.1600341796875
PDC Energy,CTO,risk_uncertainty,0.2079925090074539
PDC Energy,CTO,risk_legal,0.2309140115976333
PDC Energy,CTO,risk_constraint,0.1987852454185485
PDC Energy,CTO,risk_external,0.3623082339763641
PDC Energy,Operator,risk_uncertainty,0.2359520494937896
PDC Energy,Operator,risk_legal,0.2495345622301101
PDC Energy,Operator,risk_constraint,0.2370161116123199
PDC Energy,Operator,risk_external,0.277497261762619
PFF Bancorp,Analyst,risk_uncertainty,0.210106611251831
PFF Bancorp,Analyst,risk_legal,0.2776490449905395
PFF Bancorp,Analyst,risk_constraint,0.2222310602664947
PFF Bancorp,Analyst,risk_external,0.2900132834911346
PFF Bancorp,Operator,risk_uncertainty,0.256292313337326
PFF Bancorp,Operator,risk_legal,0.2671039998531341
PFF Bancorp,Operator,risk_constraint,0.2399286776781082
PFF Bancorp,Operator,risk_external,0.2366750240325927
PFSweb,Analyst,risk_uncertainty,0.22543965280056
PFSweb,Analyst,risk_legal,0.2137271165847778
PFSweb,Analyst,risk_constraint,0.2102505415678024
PFSweb,Analyst,risk_external,0.3505826890468597
PFSweb,CEO,risk_uncertainty,0.2408417016267776
PFSweb,CEO,risk_legal,0.2225062698125839
PFSweb,CEO,risk_constraint,0.2271226495504379
PFSweb,CEO,risk_external,0.3095293641090393
PFSweb,CFO,risk_uncertainty,0.2502529919147491
PFSweb,CFO,risk_legal,0.2386135458946228
PFSweb,CFO,risk_constraint,0.2340389043092727
PFSweb,CFO,risk_external,0.2770945429801941
PFSweb,CIO,risk_uncertainty,0.1892061233520507
PFSweb,CIO,risk_legal,0.1908990442752838
PFSweb,CIO,risk_constraint,0.1782969087362289
PFSweb,CIO,risk_external,0.4415979385375976
PFSweb,COO,risk_uncertainty,0.2299729585647583
PFSweb,COO,risk_legal,0.2232676297426223
PFSweb,COO,risk_constraint,0.2178615182638168
PFSweb,COO,risk_external,0.3288978338241577
PFSweb,CTO,risk_uncertainty,0.2119501680135727
PFSweb,CTO,risk_legal,0.2228277623653412
PFSweb,CTO,risk_constraint,0.218455970287323
PFSweb,CTO,risk_external,0.3467660844326019
PFSweb,EVP,risk_uncertainty,0.2666902244091034
PFSweb,EVP,risk_legal,0.2719970345497131
PFSweb,EVP,risk_constraint,0.2491908818483352
PFSweb,EVP,risk_external,0.212121844291687
PFSweb,IR,risk_uncertainty,0.2491912096738815
PFSweb,IR,risk_legal,0.2423453032970428
PFSweb,IR,risk_constraint,0.241073191165924
PFSweb,IR,risk_external,0.2673903405666351
PFSweb,Operator,risk_uncertainty,0.1979219019412994
PFSweb,Operator,risk_legal,0.2099132388830185
PFSweb,Operator,risk_constraint,0.1989956349134445
PFSweb,Operator,risk_external,0.3931692242622375
PFSweb,President,risk_uncertainty,0.2270985394716262
PFSweb,President,risk_legal,0.2188991904258728
PFSweb,President,risk_constraint,0.2141753584146499
PFSweb,President,risk_external,0.3398269116878509
PGS ASA,Analyst,risk_uncertainty,0.2161933034658432
PGS ASA,Analyst,risk_legal,0.236591100692749
PGS ASA,Analyst,risk_constraint,0.2137805074453354
PGS ASA,Analyst,risk_external,0.3334351181983948
PGS ASA,CEO,risk_uncertainty,0.2135286927223205
PGS ASA,CEO,risk_legal,0.2312613427639007
PGS ASA,CEO,risk_constraint,0.2120044529438018
PGS ASA,CEO,risk_external,0.3432055413722992
PGS ASA,CFO,risk_uncertainty,0.2094132155179977
PGS ASA,CFO,risk_legal,0.2314019799232483
PGS ASA,CFO,risk_constraint,0.2101925462484359
PGS ASA,CFO,risk_external,0.3489922285079956
PGS ASA,IR,risk_uncertainty,0.2440062165260315
PGS ASA,IR,risk_legal,0.2578709125518799
PGS ASA,IR,risk_constraint,0.2340335100889206
PGS ASA,IR,risk_external,0.2640893459320068
PGS ASA,Operator,risk_uncertainty,0.2191323339939117
PGS ASA,Operator,risk_legal,0.25513356924057
PGS ASA,Operator,risk_constraint,0.2218770384788513
PGS ASA,Operator,risk_external,0.3038570880889892
PGS ASA,President,risk_uncertainty,0.2389433979988098
PGS ASA,President,risk_legal,0.2222473472356796
PGS ASA,President,risk_constraint,0.217260867357254
PGS ASA,President,risk_external,0.3215484023094177
PGT Innovations,Analyst,risk_uncertainty,0.2565688192844391
PGT Innovations,Analyst,risk_legal,0.2477637082338333
PGT Innovations,Analyst,risk_constraint,0.2361044436693191
PGT Innovations,Analyst,risk_external,0.2595629394054413
PGT Innovations,CEO,risk_uncertainty,0.2360607981681823
PGT Innovations,CEO,risk_legal,0.2364690452814102
PGT Innovations,CEO,risk_constraint,0.2404329925775528
PGT Innovations,CEO,risk_external,0.2870371639728546
PGT Innovations,CFO,risk_uncertainty,0.2900188863277435
PGT Innovations,CFO,risk_legal,0.2661472856998443
PGT Innovations,CFO,risk_constraint,0.2469100505113601
PGT Innovations,CFO,risk_external,0.1969237923622131
PGT Innovations,CTO,risk_uncertainty,0.2703270316123962
PGT Innovations,CTO,risk_legal,0.2590363323688507
PGT Innovations,CTO,risk_constraint,0.2425711750984192
PGT Innovations,CTO,risk_external,0.228065475821495
PGT Innovations,Head,risk_uncertainty,0.252382755279541
PGT Innovations,Head,risk_legal,0.2347464114427566
PGT Innovations,Head,risk_constraint,0.2250108122825622
PGT Innovations,Head,risk_external,0.2878600060939789
PGT Innovations,IR,risk_uncertainty,0.3043844997882843
PGT Innovations,IR,risk_legal,0.2649895250797272
PGT Innovations,IR,risk_constraint,0.2618933916091919
PGT Innovations,IR,risk_external,0.1687325984239578
PGT Innovations,Operator,risk_uncertainty,0.2419350296258926
PGT Innovations,Operator,risk_legal,0.2269116193056106
PGT Innovations,Operator,risk_constraint,0.2153614610433578
PGT Innovations,Operator,risk_external,0.3157919347286224
PHH Liquidation Trust,Analyst,risk_uncertainty,0.2416979372501373
PHH Liquidation Trust,Analyst,risk_legal,0.2574909031391144
PHH Liquidation Trust,Analyst,risk_constraint,0.2229662090539932
PHH Liquidation Trust,Analyst,risk_external,0.2778449654579162
PHH Liquidation Trust,CEO,risk_uncertainty,0.2397179007530212
PHH Liquidation Trust,CEO,risk_legal,0.2849244177341461
PHH Liquidation Trust,CEO,risk_constraint,0.2441291958093643
PHH Liquidation Trust,CEO,risk_external,0.2312284857034683
PHH Liquidation Trust,Operator,risk_uncertainty,0.278887927532196
PHH Liquidation Trust,Operator,risk_legal,0.2705269157886505
PHH Liquidation Trust,Operator,risk_constraint,0.2492933869361877
PHH Liquidation Trust,Operator,risk_external,0.2012917548418045
Pareteum Corp.,Analyst,risk_uncertainty,0.2289944291114807
Pareteum Corp.,Analyst,risk_legal,0.2247882932424545
Pareteum Corp.,Analyst,risk_constraint,0.2192972600460052
Pareteum Corp.,Analyst,risk_external,0.3269200026988983
Pareteum Corp.,CEO,risk_uncertainty,0.2866091728210449
Pareteum Corp.,CEO,risk_legal,0.2925457954406738
Pareteum Corp.,CEO,risk_constraint,0.2887808084487915
Pareteum Corp.,CEO,risk_external,0.1320641934871673
Pareteum Corp.,CFO,risk_uncertainty,0.225794568657875
Pareteum Corp.,CFO,risk_legal,0.2158028781414032
Pareteum Corp.,CFO,risk_constraint,0.213333711028099
Pareteum Corp.,CFO,risk_external,0.3450689017772674
Pareteum Corp.,CTO,risk_uncertainty,0.1953018009662628
Pareteum Corp.,CTO,risk_legal,0.1948636174201965
Pareteum Corp.,CTO,risk_constraint,0.188008040189743
Pareteum Corp.,CTO,risk_external,0.4218265414237976
Pareteum Corp.,Operator,risk_uncertainty,0.2824879586696625
Pareteum Corp.,Operator,risk_legal,0.3276567161083221
Pareteum Corp.,Operator,risk_constraint,0.2754074335098266
Pareteum Corp.,Operator,risk_external,0.1144479066133499
Pareteum Corp.,President,risk_uncertainty,0.2318990230560302
Pareteum Corp.,President,risk_legal,0.2277991771697998
Pareteum Corp.,President,risk_constraint,0.2217666208744049
Pareteum Corp.,President,risk_external,0.3185351490974426
Park Lawn Corp.,Analyst,risk_uncertainty,0.2349956482648849
Park Lawn Corp.,Analyst,risk_legal,0.2314709275960922
Park Lawn Corp.,Analyst,risk_constraint,0.2211988717317581
Park Lawn Corp.,Analyst,risk_external,0.3123345673084259
Park Lawn Corp.,CEO,risk_uncertainty,0.2073597759008407
Park Lawn Corp.,CEO,risk_legal,0.1852164715528488
Park Lawn Corp.,CEO,risk_constraint,0.1951895058155059
Park Lawn Corp.,CEO,risk_external,0.4122342467308044
Particle Drilling Technologies,Analyst,risk_uncertainty,0.2408072352409362
Particle Drilling Technologies,Analyst,risk_legal,0.3430745303630829
Particle Drilling Technologies,Analyst,risk_constraint,0.2822064757347107
Particle Drilling Technologies,Analyst,risk_external,0.1339117735624313
Particle Drilling Technologies,Operator,risk_uncertainty,0.1811614483594894
Particle Drilling Technologies,Operator,risk_legal,0.1944115608930587
Particle Drilling Technologies,Operator,risk_constraint,0.1940134465694427
Particle Drilling Technologies,Operator,risk_external,0.430413544178009
Pennsylvania Real Estate Investment Trust,Analyst,risk_uncertainty,0.2350927740335464
Pennsylvania Real Estate Investment Trust,Analyst,risk_legal,0.2396661937236786
Pennsylvania Real Estate Investment Trust,Analyst,risk_constraint,0.218743160367012
Pennsylvania Real Estate Investment Trust,Analyst,risk_external,0.3064978718757629
Pennsylvania Real Estate Investment Trust,CEO,risk_uncertainty,0.2200501412153244
Pennsylvania Real Estate Investment Trust,CEO,risk_legal,0.2250608652830124
Pennsylvania Real Estate Investment Trust,CEO,risk_constraint,0.2166313081979751
Pennsylvania Real Estate Investment Trust,CEO,risk_external,0.3382577002048492
Pennsylvania Real Estate Investment Trust,CFO,risk_uncertainty,0.2468930631875991
Pennsylvania Real Estate Investment Trust,CFO,risk_legal,0.2448305636644363
Pennsylvania Real Estate Investment Trust,CFO,risk_constraint,0.2207811027765274
Pennsylvania Real Estate Investment Trust,CFO,risk_external,0.2874952554702759
Pennsylvania Real Estate Investment Trust,Operator,risk_uncertainty,0.2298937439918518
Pennsylvania Real Estate Investment Trust,Operator,risk_legal,0.2370137274265289
Pennsylvania Real Estate Investment Trust,Operator,risk_constraint,0.2189245969057083
Pennsylvania Real Estate Investment Trust,Operator,risk_external,0.3141679465770721
Perficient,Analyst,risk_uncertainty,0.2620663344860077
Perficient,Analyst,risk_legal,0.2510983645915985
Perficient,Analyst,risk_constraint,0.2409298568964004
Perficient,Analyst,risk_external,0.2459054887294769
Perficient,CEO,risk_uncertainty,0.2643332481384277
Perficient,CEO,risk_legal,0.2575685083866119
Perficient,CEO,risk_constraint,0.251067578792572
Perficient,CEO,risk_external,0.2270306497812271
Perficient,CFO,risk_uncertainty,0.2725392282009125
Perficient,CFO,risk_legal,0.2685429155826568
Perficient,CFO,risk_constraint,0.2573731243610382
Perficient,CFO,risk_external,0.2015447169542312
Perficient,CTO,risk_uncertainty,0.2786091864109039
Perficient,CTO,risk_legal,0.2612388432025909
Perficient,CTO,risk_constraint,0.2497102320194244
Perficient,CTO,risk_external,0.2104417234659195
Perficient,Operator,risk_uncertainty,0.2618468701839447
Perficient,Operator,risk_legal,0.2717274725437164
Perficient,Operator,risk_constraint,0.2527224421501159
Perficient,Operator,risk_external,0.2137032598257064
Pernix Therapeutics Holdings,Analyst,risk_uncertainty,0.2326903790235519
Pernix Therapeutics Holdings,Analyst,risk_legal,0.2364582568407058
Pernix Therapeutics Holdings,Analyst,risk_constraint,0.217033714056015
Pernix Therapeutics Holdings,Analyst,risk_external,0.3138175904750824
Pernix Therapeutics Holdings,CEO,risk_uncertainty,0.2410329282283783
Pernix Therapeutics Holdings,CEO,risk_legal,0.2551727294921875
Pernix Therapeutics Holdings,CEO,risk_constraint,0.241562008857727
